,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,fitness
157,-0.625,0.0,0.75,-1.0,0.5,0.25,-0.25,0.875,-0.625,0.0,0.75,-0.25,0.75,0.125,0.875,-0.75,0.875,-0.875,0.25,0
158,0.375,0.75,0.25,-1.0,-0.25,0.5,0.875,0.875,-0.75,-0.5,0.75,-0.5,0.75,0.875,0.875,-0.25,0.875,-0.625,0.0,0
159,-0.625,-0.75,0.75,-1.0,0.75,0.0,0.5,0.875,-0.125,0.0,0.875,-0.25,0.875,0.375,0.75,-0.25,0.875,-0.625,0.375,0
160,0.0,0.75,0.375,-1.0,0.625,0.0,-0.25,0.125,-1.0,0.0,0.5,-1.0,0.875,0.125,0.75,-0.875,0.75,-1.0,-1.0,0
161,0.0,0.875,0.375,-0.75,0.625,0.0,-0.5,0.25,-1.0,-0.5,0.75,-1.0,0.875,0.125,-0.5,-0.875,0.75,-0.875,0.125,0
162,0.0,0.375,0.375,-0.75,0.125,0.5,-0.375,0.5,-1.0,0.0,0.625,-1.0,-0.25,0.125,-0.25,-1.0,0.75,-1.0,-0.875,0
163,0.0,0.25,0.375,-0.75,-0.25,0.0,-0.5,0.125,-1.0,0.0,0.875,-1.0,0.875,0.125,-0.25,-0.875,0.875,-1.0,-1.0,0
164,0.0,-0.125,0.375,-0.75,0.125,0.5,-0.25,0.0,-1.0,0.0,0.75,-1.0,-0.75,0.125,0.5,-1.0,0.625,-0.875,0.125,0
165,0.0,-0.75,0.375,-0.75,-0.25,-0.5,-0.125,0.875,-1.0,0.0,0.75,-1.0,-0.625,0.125,0.25,-0.875,0.875,-0.875,-0.875,0
166,0.0,0.25,0.625,-1.0,-0.875,0.5,-0.25,0.875,-1.0,0.0,0.5,-1.0,-0.75,0.125,0.0,-0.875,0.875,-1.0,-0.875,1
167,0.0,-0.25,0.375,-0.75,-0.875,0.0,-0.375,0.5,-1.0,0.0,0.625,-1.0,-0.125,0.125,-0.25,-0.875,0.75,-0.875,0.0,0
168,0.0,-0.75,0.375,-0.5,0.625,0.0,-0.25,0.25,-1.0,0.0,0.625,-1.0,0.25,-0.375,-1.0,-1.0,0.75,-1.0,-0.875,1
169,0.0,0.375,0.375,-1.0,0.125,0.0,-0.125,0.75,-1.0,0.0,0.5,-1.0,0.25,0.125,-0.75,-0.875,0.875,-1.0,-0.375,0
170,0.0,-0.25,0.375,-0.75,0.125,0.5,-0.375,0.875,-1.0,0.0,0.75,-1.0,-0.125,0.125,0.0,-1.0,0.875,-1.0,0.125,0
171,0.0,0.25,0.375,-1.0,-0.25,0.0,-0.375,0.625,-1.0,0.0,0.5,-1.0,-0.125,0.125,-1.0,-0.875,0.75,-1.0,0.0,0
172,0.0,-0.75,0.375,-1.0,0.125,0.0,-0.375,0.625,-1.0,0.0,0.625,-1.0,0.75,0.125,-0.75,-1.0,0.75,-1.0,0.0,0
173,0.0,-0.125,0.375,-0.75,0.125,0.5,-0.125,0.625,-1.0,0.0,0.5,-1.0,0.875,0.125,-0.5,-1.0,0.875,-0.875,-1.0,0
174,0.0,-0.25,0.375,-1.0,-0.875,0.0,-0.25,0.125,-1.0,0.0,0.875,-1.0,0.875,0.125,0.5,-1.0,0.875,-1.0,0.125,4
175,0.0,-0.75,0.375,-0.75,0.125,0.5,-0.375,0.875,-1.0,0.0,0.5,-1.0,-0.75,0.125,0.5,-0.875,0.75,-1.0,0.125,0
176,0.0,0.25,0.375,-0.75,0.625,0.5,-0.125,0.5,-1.0,0.0,0.625,-1.0,0.75,0.125,-0.75,-1.0,0.625,-0.875,-0.875,2
177,0.0,0.25,0.375,-0.75,-0.875,0.5,-0.125,0.0,-1.0,0.0,0.875,-1.0,0.25,0.125,-1.0,-0.875,0.875,-1.0,0.125,0
178,0.0,0.375,0.375,-0.75,0.625,0.5,-0.625,0.25,-1.0,0.0,0.75,-1.0,-0.25,0.125,-0.75,-1.0,0.875,-1.0,0.125,0
179,0.0,-0.375,0.375,-1.0,0.125,0.0,0.25,0.875,-1.0,0.0,0.875,-1.0,-0.75,0.125,0.25,-1.0,0.75,-1.0,-1.0,2
180,0.25,-0.25,0.5,-1.0,0.375,0.75,-0.25,0.875,-0.625,0.0,0.0,-0.75,0.75,0.0,0.0,-0.375,0.875,-0.875,0.0,1
181,0.0,-0.25,0.5,-0.875,0.125,0.75,-0.5,0.625,-0.875,0.0,0.25,-0.875,0.5,0.0,0.25,-0.875,0.875,-0.875,0.0,1
182,0.25,0.125,0.5,-1.0,0.375,0.5,-0.75,0.875,-0.875,0.0,0.25,-0.875,0.75,0.125,0.5,-0.875,0.875,-1.0,0.0,1
183,-0.375,0.75,0.75,-0.875,0.625,0.5,-0.5,0.375,-0.375,0.0,0.0,-0.625,0.875,0.125,0.5,-0.875,0.875,-1.0,0.0,0
184,0.375,-0.75,0.5,-0.875,0.625,0.5,-0.5,0.875,-0.375,0.5,0.375,-0.375,0.75,0.0,0.0,-0.875,0.875,-1.0,0.0,1
185,0.375,0.25,0.75,-0.875,0.125,0.5,-0.75,0.875,-0.875,0.5,0.125,-0.875,0.625,0.0,0.75,-0.875,0.875,-1.0,0.0,1
186,0.0,0.75,0.75,-1.0,0.375,0.75,-0.75,0.75,0.125,0.5,0.0,-0.75,-0.5,0.125,0.75,-0.375,0.875,-0.875,0.0,1
187,0.375,-0.25,0.5,-1.0,0.625,0.75,-0.75,0.625,-0.125,0.5,0.375,-0.75,-0.375,0.125,0.0,-0.875,0.875,-0.875,0.0,0
188,0.25,-0.75,0.75,-0.875,0.875,0.5,-0.25,0.625,-0.125,0.0,0.125,-0.75,0.875,0.125,0.75,-0.875,0.875,-1.0,0.0,0
189,0.125,0.75,0.5,-0.875,0.375,0.5,-0.375,0.875,-0.875,0.0,0.375,-0.875,-0.125,0.0,0.25,-0.875,0.875,-0.875,0.0,0
190,0.375,0.25,0.75,-0.875,0.125,0.5,-0.125,0.625,-0.875,0.5,0.375,-1.0,0.875,0.0,0.75,-0.375,0.875,-0.875,0.0,0
191,0.375,0.25,0.75,-1.0,0.375,0.75,0.125,0.625,0.375,0.0,-0.25,-0.875,0.625,0.125,0.0,-0.375,0.875,-0.875,0.0,2
192,-0.125,0.125,0.5,-0.875,0.125,0.5,-0.25,0.625,-0.375,0.0,0.0,-0.625,-0.125,0.0,0.5,-0.875,0.875,-0.75,0.0,7
193,0.0,-0.25,0.5,-1.0,0.875,0.5,-0.875,0.625,-0.625,0.0,0.0,-0.625,0.5,0.0,0.0,-0.375,0.875,-1.0,0.0,1
194,0.375,0.25,0.75,-1.0,0.625,0.75,-1.0,0.875,-0.875,0.0,0.0,-0.875,0.875,0.0,0.0,-0.375,0.875,-0.875,-0.5,1
195,0.0,-0.25,0.5,-1.0,0.375,0.75,-0.625,0.875,-0.375,0.5,0.125,-1.0,0.75,0.0,0.25,-0.875,0.875,-1.0,0.0,1
196,-0.25,0.25,0.5,-1.0,0.375,0.625,-0.5,0.625,-0.625,0.5,0.5,-1.0,0.375,-0.5,0.25,-0.25,0.875,-0.875,0.0,1
197,0.375,0.25,0.5,-0.875,0.375,0.75,-0.5,0.875,-0.375,0.0,0.375,-0.625,0.75,0.125,0.75,-0.375,0.875,-0.875,-0.5,0
198,0.125,0.25,0.75,-0.875,0.375,0.75,-1.0,0.625,-0.625,0.0,0.25,-0.625,0.75,0.0,0.25,-0.375,0.875,-1.0,0.0,1
199,0.375,-0.75,0.75,-0.875,0.875,0.5,-0.375,0.625,-0.625,0.5,0.125,-0.75,0.0,0.0,0.25,-0.875,0.875,-1.0,0.0,2
200,-0.25,0.375,0.25,-0.875,0.375,-0.125,0.625,0.75,-1.0,0.75,-0.25,-0.625,0.625,0.25,0.5,-1.0,0.75,-0.75,-0.375,1
201,-0.125,0.125,0.75,-1.0,0.5,-0.25,-0.375,0.875,-1.0,0.5,0.625,-0.625,0.5,0.0,0.0,-1.0,0.75,-0.75,-0.75,2
202,-0.625,-0.875,0.5,-1.0,0.5,0.875,-0.375,0.875,-1.0,0.5,0.875,-0.625,0.625,0.875,-0.875,-1.0,0.875,-0.75,-0.375,0
203,-0.625,-0.375,0.75,-1.0,0.5,0.75,-0.5,0.75,-1.0,0.5,0.875,-0.625,0.75,-0.875,-0.5,-1.0,0.75,-0.75,0.125,0
204,-0.625,-0.375,0.5,-0.875,0.625,0.75,-0.375,0.875,0.0,-0.5,0.375,-0.625,0.5,-0.125,0.5,-1.0,0.875,-0.75,-0.875,0
205,-0.625,-0.125,0.75,-0.875,0.5,-0.125,0.625,0.875,-1.0,0.75,0.25,-0.625,0.75,-0.375,0.125,-1.0,0.875,-0.75,-0.375,0
206,-0.625,-0.875,0.25,-0.875,0.5,0.875,0.625,0.75,-0.5,-0.25,0.25,-0.625,0.875,0.0,-0.5,-1.0,0.75,-0.75,-0.375,0
207,-0.875,-0.125,0.5,-0.875,0.5,0.75,-0.375,0.75,-0.5,0.25,0.25,-0.625,0.75,0.625,0.625,-1.0,0.75,-1.0,-0.875,0
208,-0.625,0.625,-0.5,-0.875,0.625,0.875,0.5,0.875,0.0,-0.25,0.75,-0.625,0.5,-1.0,0.625,-1.0,0.75,-0.75,0.125,0
209,-0.5,-0.625,0.75,-1.0,0.5,0.875,0.5,0.75,-1.0,-0.25,0.75,-0.625,0.75,0.125,-1.0,-1.0,0.75,-1.0,-0.875,0
210,-0.5,-0.125,0.5,-0.75,0.625,0.875,-0.5,0.75,0.5,-0.5,0.875,-0.625,0.5,-0.25,-0.5,-1.0,0.875,-1.0,0.625,1
211,-0.625,-0.125,0.5,-1.0,0.625,0.75,-0.5,0.875,0.0,-0.25,0.375,-0.625,0.5,0.375,0.0,-1.0,0.75,-1.0,0.625,0
212,-0.5,0.125,0.75,-0.875,0.625,-0.25,-0.5,0.625,-1.0,-0.25,0.375,-0.625,0.875,0.0,0.5,-1.0,0.75,-0.75,0.625,1
213,-0.625,0.125,0.75,-0.875,0.5,0.75,-0.375,0.875,0.0,0.75,0.375,-0.625,0.75,-0.75,0.125,-1.0,0.75,-0.75,-0.875,0
214,-0.25,0.125,-0.75,-1.0,0.5,0.75,-0.5,0.875,-1.0,-0.25,0.875,-0.625,0.5,-0.25,-1.0,-1.0,0.75,-0.75,-0.375,2
215,-1.0,0.875,-0.5,-0.875,0.5,0.875,0.5,0.75,-1.0,0.75,0.375,-0.625,0.75,-1.0,-0.25,-1.0,0.75,-1.0,0.625,1
216,-0.125,-0.875,0.5,-0.875,0.625,-0.25,-0.375,0.75,-1.0,-0.25,-0.25,-0.625,0.75,-0.375,0.0,-1.0,0.875,-1.0,-0.375,0
217,-0.625,0.125,-0.5,-1.0,0.5,-0.125,0.5,0.875,0.5,-0.25,-0.125,-0.625,0.625,-0.375,-0.875,-1.0,0.875,-0.75,-0.875,1
218,-0.25,0.875,-0.25,-0.875,0.5,-0.125,0.5,0.875,-0.5,-0.5,0.75,-0.625,0.375,-0.75,-0.5,-1.0,0.875,-0.75,0.125,0
219,-0.5,0.125,-0.25,-0.75,0.5,0.875,0.625,0.875,0.0,0.75,0.75,-0.625,0.875,0.75,0.125,-1.0,0.75,-0.75,0.625,0
220,-0.75,0.75,0.75,-1.0,0.5,0.875,-0.5,0.5,-0.75,0.0,-0.5,-0.75,0.125,-0.875,0.625,-0.25,0.375,-0.875,-0.875,0
221,-1.0,0.75,0.125,-0.5,0.75,0.625,-0.375,0.75,0.0,0.0,0.5,0.25,0.875,0.625,-0.875,-0.25,0.375,-1.0,0.625,0
222,-0.75,0.75,0.375,-0.75,0.5,0.5,-0.5,0.75,0.25,-1.0,0.5,-0.25,0.375,0.125,-0.875,-0.125,-0.625,-1.0,-0.375,0
223,-0.75,0.75,0.375,-1.0,0.5,0.875,-0.375,0.75,0.0,-1.0,0.75,0.25,-0.125,-0.375,-0.375,-0.625,-0.125,-1.0,-0.875,0
224,-1.0,-0.25,0.625,-0.75,0.5,0.625,-0.5,0.875,0.5,-1.0,-0.25,0.25,0.375,-0.375,0.5,-0.125,0.875,-0.875,-0.875,0
225,-1.0,-0.5,0.375,-0.75,0.75,0.625,-0.875,0.625,0.0,-1.0,-0.375,-0.75,0.125,-0.375,0.0,-0.75,0.625,-1.0,-0.375,0
226,-1.0,0.75,0.875,-0.75,0.5,0.75,0.125,0.875,0.0,0.0,-0.375,-0.75,0.125,0.125,-1.0,-0.625,-0.125,-1.0,0.125,0
227,-1.0,0.5,0.125,-0.75,0.5,0.875,-0.125,0.875,-0.75,-1.0,-0.25,0.25,0.125,-0.875,-0.875,-0.125,-0.625,-0.875,-0.875,0
228,-1.0,0.625,0.625,-0.25,0.5,0.625,-0.5,0.5,-1.0,-1.0,0.5,-0.75,0.875,-0.375,0.125,-0.25,0.375,-1.0,-0.375,0
229,-1.0,-0.5,-0.125,-0.375,0.75,0.625,-0.25,0.625,0.25,-1.0,-0.5,0.25,0.375,0.125,-0.875,-0.625,-0.625,-0.875,-0.875,0
230,-0.75,-0.25,0.125,-0.375,0.5,0.875,-0.5,0.625,0.25,0.0,-0.5,0.25,0.875,-0.875,-0.5,-0.75,-0.625,-0.875,-0.375,0
231,-0.75,-0.5,0.75,-0.25,0.75,0.625,-0.125,0.875,-0.75,-1.0,-0.5,0.25,0.375,0.125,-1.0,-0.625,-0.125,-0.875,-0.875,0
232,-0.75,0.75,0.625,-0.5,0.75,0.5,-0.5,0.75,0.0,0.0,-0.5,0.25,0.625,-0.375,0.125,-0.75,-0.125,-1.0,0.625,0
233,-0.75,0.75,0.375,-0.5,0.75,0.625,-0.375,0.75,0.25,-1.0,0.0,-0.75,0.375,0.625,0.125,-0.75,0.375,-1.0,0.125,1
234,-1.0,0.5,0.625,-1.0,0.5,0.5,-0.25,0.75,-1.0,0.0,-0.5,-0.75,0.875,-0.25,0.125,-0.125,-0.125,-1.0,0.125,0
235,-1.0,0.5,0.625,-0.5,0.75,0.875,-0.5,0.375,-0.75,0.0,-0.5,0.25,0.125,-0.375,-1.0,-0.125,0.375,-1.0,0.125,0
236,-1.0,0.0,0.125,-0.75,0.75,0.875,-0.625,0.875,-0.75,-1.0,-0.25,-0.75,0.625,0.625,0.125,-0.125,-0.125,-0.875,-0.875,0
237,-0.75,0.5,0.375,-1.0,0.75,0.75,-0.375,0.875,-1.0,-1.0,0.75,0.25,0.375,0.625,0.0,-0.625,0.375,-0.875,-0.875,0
238,-0.75,-0.5,0.625,-0.25,0.75,0.5,-0.125,0.5,0.25,-1.0,0.75,-0.75,0.125,-0.375,-0.375,-0.125,-0.625,-1.0,0.625,0
239,-1.0,0.75,0.125,-0.25,0.75,0.875,-0.25,0.875,-0.75,0.0,-0.25,-0.75,0.375,0.625,-1.0,-0.25,-0.625,-1.0,-0.875,0
240,-0.75,-0.625,-0.75,-0.875,-0.125,-0.375,0.5,0.875,-0.75,0.0,0.75,-0.625,0.75,0.0,0.0,-0.125,-0.125,-0.875,0.25,1
241,-0.625,-0.625,-1.0,-1.0,-0.375,-0.375,0.5,0.875,-1.0,0.125,0.5,-1.0,0.375,0.0,-0.5,-0.25,-0.125,-0.875,0.0,0
242,-0.625,-0.125,0.25,-0.625,0.875,0.625,-0.25,0.875,-0.75,-0.125,0.5,-1.0,0.25,0.0,0.25,-1.0,-0.125,-0.875,0.0,2
243,-0.625,-0.625,0.0,-0.875,0.625,0.5,-0.625,0.875,-0.75,0.375,0.5,-0.625,0.75,0.0,0.25,-0.375,-0.125,-0.875,0.125,1
244,0.375,-0.375,-0.75,-0.875,0.875,-0.125,0.875,0.625,-1.0,0.125,0.5,-1.0,0.25,0.0,0.0,-0.375,-0.125,-0.875,0.25,0
245,-0.625,-0.125,0.25,-0.75,-0.125,0.5,-0.625,0.875,-0.75,0.0,0.75,-0.625,0.75,0.0,0.0,-0.375,-0.125,-0.75,0.0,0
246,-0.75,-0.625,-1.0,-1.0,-0.125,0.25,-0.625,0.625,-1.0,0.125,0.75,-1.0,0.75,0.0,0.0,-0.75,-0.125,-0.875,0.0,1
247,-0.625,-0.125,0.25,-1.0,0.625,0.5,-0.75,0.75,-1.0,0.125,0.75,-0.75,0.75,0.0,0.25,-0.5,-0.125,-0.875,0.125,1
248,-0.75,-0.125,-0.75,-0.75,0.625,0.875,-0.875,0.625,-1.0,0.125,0.5,-0.625,0.25,0.0,0.0,-0.5,-0.125,-0.875,0.25,0
249,-0.625,-0.125,0.125,-1.0,0.625,0.875,0.5,0.625,-0.75,0.25,0.75,-0.75,0.875,0.0,0.25,-0.5,-0.125,-0.875,0.125,1
250,-0.625,-0.125,-1.0,-0.875,-0.125,0.5,-0.625,0.625,-1.0,0.25,0.75,-0.625,0.375,0.0,0.25,-0.75,-0.125,-0.875,0.125,1
251,0.375,-0.125,0.25,-0.625,-0.375,0.625,0.125,0.875,-1.0,0.25,0.5,-1.0,0.25,0.0,0.0,-0.625,-0.125,-0.875,0.0,0
252,-0.625,-0.125,-1.0,-1.0,0.875,-0.25,0.125,0.625,-1.0,0.25,0.5,-0.75,0.25,0.0,0.0,-0.5,-0.125,-0.875,0.0,0
253,0.375,-0.125,0.25,-0.875,0.625,0.625,-0.125,0.75,-1.0,0.0,0.75,-0.875,0.25,0.0,0.25,-0.75,-0.125,-0.875,0.125,1
254,0.25,-0.125,0.0,-1.0,-0.125,-0.5,0.875,0.625,-1.0,0.375,0.5,-0.625,0.75,0.0,0.25,-0.75,-0.125,-0.875,0.125,1
255,-0.625,-0.125,0.0,-1.0,-0.125,0.25,-0.125,0.875,-1.0,0.0,0.5,-1.0,0.375,0.0,0.0,0.0,-0.125,-0.875,0.125,0
256,-0.625,-0.625,-0.5,-1.0,0.625,-0.375,-0.125,0.375,-1.0,0.375,0.75,-0.75,0.625,0.0,0.0,-0.125,-0.125,-0.875,0.125,0
257,0.25,-0.125,0.0,-0.875,0.875,0.75,-0.875,0.875,-0.5,0.0,0.75,-0.75,0.75,0.0,0.0,-0.125,-0.125,-0.875,0.0,0
258,0.375,-0.625,0.25,-1.0,0.625,-0.125,0.875,0.875,-1.0,0.0,0.75,-0.625,0.875,0.0,-0.5,-0.5,-0.125,-0.875,0.0,1
259,-0.625,-0.625,0.5,-0.625,-0.375,0.375,0.125,0.625,-0.75,0.125,0.5,-0.875,0.75,0.0,0.125,-0.875,-0.125,-0.875,0.0,0
260,-0.625,-0.625,0.5,-1.0,0.5,-0.375,-0.875,0.875,-0.5,0.25,0.75,-0.75,0.25,-1.0,0.0,-0.5,0.875,-0.375,0.375,1
261,-0.625,-0.625,-0.5,-1.0,0.5,-0.5,-0.625,0.875,-1.0,0.0,-0.75,-0.75,0.75,-1.0,0.0,-1.0,0.75,-0.625,0.125,0
262,-0.625,-0.625,0.5,-1.0,0.5,-1.0,-1.0,0.875,-0.75,0.125,-0.75,-0.75,0.75,-1.0,0.0,-0.875,0.875,-0.625,0.125,0
263,0.375,-0.375,0.5,-1.0,0.5,-0.875,-0.875,0.875,-1.0,0.0,-0.25,-0.75,0.75,-1.0,0.0,-1.0,0.875,-0.625,0.375,0
264,-0.625,-0.625,0.5,-1.0,0.5,-0.375,-0.125,0.875,-0.75,0.125,0.75,-0.75,0.75,-1.0,0.0,-1.0,0.75,-0.875,0.25,1
265,-0.625,-0.625,-0.5,-1.0,-0.5,-0.875,-0.375,0.875,-1.0,0.0,-0.75,-0.75,0.75,-1.0,0.0,-1.0,0.875,-0.625,0.375,0
266,-0.625,-0.625,0.5,-1.0,0.5,-1.0,-0.875,0.875,-0.75,0.0,0.25,-0.75,0.75,-1.0,0.0,-0.375,0.875,-0.625,0.125,1
267,0.375,-0.625,0.5,-1.0,0.5,-0.5,-0.5,0.875,-0.75,0.25,0.25,-0.75,0.0,-1.0,0.0,-0.875,0.875,-0.875,0.25,2
268,-0.625,-0.625,0.5,-1.0,0.5,-0.5,-0.5,0.875,-0.75,0.0,-0.25,-0.75,0.25,-1.0,0.0,-0.375,0.875,-0.875,0.375,1
269,0.375,-0.625,0.5,-1.0,-0.5,-1.0,-0.5,0.875,-0.75,0.25,0.75,-0.75,0.5,-1.0,0.0,-0.875,0.875,-0.875,0.0,0
270,0.375,-0.625,-0.5,-1.0,0.5,-0.5,-0.125,0.875,-1.0,0.25,-0.75,-0.75,0.75,-1.0,0.0,-0.875,0.625,-0.375,0.25,0
271,0.375,-0.625,0.5,-1.0,-0.5,-0.5,-0.25,0.875,-1.0,0.0,-0.75,-0.75,0.5,-1.0,0.0,-0.875,0.875,-0.625,0.125,1
272,0.375,-0.625,-0.5,-1.0,0.5,-0.375,-0.25,0.875,-0.75,0.0,-0.25,-0.75,0.25,-1.0,0.0,-0.5,0.875,-0.875,-0.375,0
273,0.375,-0.625,-0.5,-1.0,0.5,-1.0,-0.625,0.875,-1.0,0.25,0.25,-0.875,0.25,-1.0,0.0,-1.0,0.875,-0.875,0.125,1
274,0.375,-0.625,0.5,-1.0,0.5,-0.5,-0.25,0.875,-0.5,0.0,-0.75,-0.75,-0.25,-1.0,0.0,-1.0,0.75,-0.875,0.25,1
275,0.375,-0.625,0.5,-1.0,-0.5,-0.5,-1.0,0.875,-0.75,0.0,-0.75,-0.75,0.5,-1.0,0.0,-0.375,0.875,-0.875,0.25,0
276,-0.625,-0.375,0.5,-1.0,0.5,-0.5,-0.625,0.875,-0.75,0.0,0.25,-0.75,0.25,-1.0,0.0,-1.0,0.875,-0.875,0.25,1
277,0.375,-0.375,0.5,-1.0,-0.5,-0.875,-0.875,0.875,-1.0,0.25,0.625,-0.5,0.5,-1.0,0.0,-0.375,0.875,-0.625,0.125,1
278,0.375,-0.625,-0.5,-1.0,-0.5,-1.0,-0.875,0.875,-0.75,0.0,0.75,-0.875,0.5,-1.0,0.0,-0.875,0.875,-0.875,0.25,4
279,0.375,-0.625,-0.5,-1.0,-0.5,-0.375,-1.0,0.875,-0.75,0.125,0.75,-0.75,0.25,-1.0,0.0,-0.875,0.75,-0.625,0.0,0
280,0.25,-0.5,0.625,-0.625,0.75,0.625,-0.375,0.625,-0.75,0.25,0.875,-0.625,0.875,0.125,0.0,-1.0,0.375,-1.0,0.125,0
281,0.25,-0.375,0.5,-0.875,0.75,0.75,-0.5,0.875,-1.0,0.25,0.875,-0.625,-0.125,0.625,0.25,-0.625,0.375,-1.0,0.125,0
282,0.25,-0.5,0.0,-0.75,0.75,0.5,0.75,0.625,-0.75,0.25,0.875,-0.625,-0.125,0.75,0.25,-0.75,0.375,-1.0,0.125,0
283,0.25,-0.5,0.0,-0.625,0.75,0.5,0.875,0.75,-0.75,0.25,0.875,-0.625,-0.125,0.125,0.0,-0.75,0.375,-1.0,0.125,0
284,0.25,-0.5,0.5,-0.625,0.625,0.75,0.625,0.625,-0.5,0.25,0.875,-0.625,-0.125,0.125,0.0,-0.875,-0.125,-1.0,0.125,0
285,0.25,-0.5,0.625,-0.625,0.625,0.75,-0.375,0.875,-0.75,0.5,0.875,-0.375,-0.125,0.125,0.25,-0.875,0.375,-1.0,0.125,1
286,0.25,-0.375,0.625,-0.625,0.75,0.5,0.625,0.625,-1.0,0.25,0.875,-0.625,-0.125,0.125,0.75,-0.75,0.375,-1.0,0.125,1
287,0.25,-0.5,0.5,-0.625,0.625,0.75,0.625,0.875,-0.75,0.25,0.875,-0.625,-0.125,0.125,0.25,-0.75,0.375,-1.0,0.125,0
288,0.25,-0.375,0.0,-1.0,0.75,0.5,0.75,0.625,-0.75,0.25,0.875,-0.625,-0.125,0.125,0.5,-1.0,0.375,-1.0,0.125,1
289,-0.25,-0.375,0.0,-0.75,0.875,0.75,0.75,0.625,-0.75,0.25,0.875,-0.625,-0.125,0.625,0.0,-0.75,0.375,-1.0,0.125,0
290,0.25,-0.5,0.5,-1.0,0.5,0.75,-0.25,0.625,-1.0,0.25,0.875,-0.625,0.875,0.125,0.75,-1.0,0.375,-1.0,0.125,0
291,0.25,-0.375,0.125,-1.0,0.875,0.75,-0.375,0.875,-0.75,0.25,0.875,-0.625,0.875,0.125,0.75,-1.0,0.625,-1.0,0.125,0
292,0.25,-0.5,0.0,-1.0,0.625,0.75,0.5,0.875,-1.0,0.25,0.875,-0.625,0.875,0.125,0.5,-1.0,-0.125,-1.0,-0.375,0
293,0.25,-0.5,0.125,-1.0,0.625,0.25,-0.375,0.875,-0.75,0.25,0.875,-0.625,0.875,0.125,0.75,-1.0,0.375,-1.0,0.125,0
294,0.5,-0.375,0.5,-1.0,0.75,0.75,-0.375,0.625,-0.75,0.5,0.875,-0.625,-0.125,0.125,0.75,-0.625,-0.125,-1.0,0.125,1
295,0.5,-0.375,0.0,-0.5,0.5,0.75,-0.5,0.625,-1.0,0.25,0.875,-0.625,-0.125,0.625,0.5,-0.875,0.375,-1.0,0.125,1
296,-0.25,-0.375,0.125,-0.75,0.875,0.75,0.5,0.75,-1.0,0.25,0.875,-0.625,0.875,0.625,0.5,-0.875,0.375,-1.0,0.125,1
297,0.25,-0.5,0.625,-0.75,0.75,0.5,0.625,0.875,-1.0,0.25,0.875,-0.625,-0.125,0.125,0.5,-0.625,0.375,-1.0,0.125,2
298,0.25,-0.375,0.5,-0.75,0.875,0.5,-0.125,0.875,-1.0,0.25,0.875,-0.625,-0.125,0.125,0.75,-0.625,0.375,-1.0,0.125,1
299,0.25,-0.375,0.0,-0.625,0.5,0.75,-0.25,0.375,-1.0,0.25,0.875,-0.375,0.875,0.125,0.25,-0.75,0.375,-1.0,0.125,0
300,-1.0,-0.125,0.75,-1.0,-0.125,0.75,-0.25,0.125,-1.0,0.25,0.625,-1.0,0.125,-0.625,0.375,-0.875,0.625,-0.875,0.125,0
301,0.125,0.75,0.5,-1.0,0.25,0.625,-0.125,0.375,-1.0,0.0,0.625,-1.0,0.0,-0.625,0.25,-1.0,0.625,-0.875,0.125,0
302,0.25,0.75,0.5,-1.0,0.125,0.625,-0.125,-0.375,-1.0,0.125,0.625,-1.0,0.25,-0.875,0.375,-1.0,0.625,-1.0,0.125,3
303,-0.75,0.875,0.5,-1.0,0.125,0.625,0.625,0.375,-0.875,0.25,0.625,-1.0,0.625,-0.625,0.375,-1.0,0.875,-0.875,0.125,1
304,0.0,-0.125,0.75,-1.0,0.375,0.625,-0.125,0.75,-0.875,0.25,0.625,-1.0,0.125,-0.625,0.375,-1.0,0.625,-1.0,0.125,1
305,-0.875,-0.25,0.25,-1.0,0.0,0.875,-0.125,0.125,-0.875,0.0,0.625,-1.0,0.0,-0.375,0.375,-0.875,0.625,-0.875,0.125,1
306,0.375,-0.125,0.0,-1.0,-0.125,0.625,-0.125,0.875,-1.0,0.0,0.75,-1.0,0.625,-0.875,0.375,-1.0,0.875,-1.0,0.125,1
307,-0.625,0.875,0.25,-1.0,0.375,0.625,-0.5,0.875,-0.875,0.25,0.625,-1.0,0.625,-0.875,0.25,-0.875,0.625,-1.0,0.125,1
308,0.125,-0.125,0.75,-1.0,0.25,0.875,-0.125,0.375,-1.0,0.25,0.375,-1.0,0.5,-0.875,0.375,-1.0,0.875,-1.0,0.125,0
309,-0.75,-0.25,0.0,-1.0,0.375,0.875,0.5,0.875,-1.0,0.25,0.625,-1.0,0.0,-0.625,0.375,-1.0,0.875,-0.875,0.125,1
310,0.125,0.875,0.25,-1.0,0.25,0.875,0.875,0.125,-1.0,0.25,0.625,-1.0,0.75,-0.875,0.375,-1.0,0.625,-0.875,0.125,0
311,0.0,-0.125,0.75,-1.0,-0.5,0.5,-0.5,0.375,-0.875,0.0,0.625,-1.0,0.5,-0.625,0.5,-0.875,0.875,-1.0,0.125,0
312,0.25,0.875,0.75,-1.0,0.125,0.875,0.625,0.625,-0.875,0.125,0.625,-1.0,0.125,-0.875,0.375,-1.0,0.625,-1.0,0.125,1
